account	userType	voiBalance	viaBalance
QS2HU3VDOZYJUQVWAAQF2MICRZ4QPRI6IG3AQYP2IHMPHR2LGOJBQIZSEI	snapshot	552405823400	0
7MWTNAHW4G67TFWOAQDRRJWVTV7XRPQDXLSPC5KHAZTBOL5Z7ULUYXW46E	snapshot	551947019798	0
PROQJMB5A7ST6OPCUWFUPLT5INLFI32XPO4WG4Z227JLITSUFGXRUB5SNQ	snapshot	119435716591	432282735207
UYY2EEA5DD4WKC5U5KAIE5QLDFY5JSUFDJ4IBNRV7EXXS6EVZXAYIKYHVU	snapshot	501855015954	48445138605
YLWIMPK35L7FTIFM5GRIT4LIAVFPYMDUVVDMEKBOJ2HYGXGHCHLKFPPMHA	snapshot	549279285774	0
547PJL7VX6BKTJJ27BIG2JDLLKBC77EEIFNIKQ4BX34KL3HHAXOPSFF5VE	snapshot	546915436124	0
TULXYUIXWBKUE54NHIK67U6Y4XTLHZF77A6GRNZLDDNMZ2VWAJ2WOEMX3M	snapshot	539561854528	5000000000
TM45NMIBFDDQ2QSXTRTQ3CHD7IM5AJ3B3BJH4OCQCJ3H6WZNDXTOJ6AZEQ	snapshot	541791409644	0
IC6Q2GHEKOMEFBXQDLJZ3ZOCKV7MFWUXCFKBQNRXF7KE7TZGDLCCI3RGUM	snapshot	540947941164	0
DO3DQ3WGMMNFMOL2AY67DVG4QTJRE3NWLJ7DQ24UONPZCYIDXQTNH52RSY	snapshot	540861662949	0
2UGVB4NTC2OEL3PAUFXQ4NZD5B5GLQK7P5TULXSIFU3EJGXHLXIKGXD474	snapshot	540496607517	0
NN3I2C7JZYTYEG2SICJDOFS4RLNAOEFHRNHDIDBBTI6S565EH35TAXKVYA	snapshot	525321624818	13410467104
7GZXNZCH35LYKOP67U7N6O6IRIO65HD4FNMOAMGGDMZOGXACH4KA5MJUVE	snapshot	526243380822	11517982456
QHPEX3TBIAYR7653NGWCXX44XEHX3ZODZIJSFTYCSQOL5O74O7BEGVHASU	snapshot	536793895928	0
46X3N2TMEHELOBUMR7W4LEXQMTLTOSYA6BWMLN7VT4ZYFBQFYP7Z6T3QRY	snapshot	105928672513	430170793511
THLRUNXLEA5IAIF536C4F2G25QJAR6NXOSAQOE4O7EUU62DSHEPACX56NM	snapshot	533472559211	0
WLFPR3KAN7VVA2BDZVRNQSLMU6KNJX4SZVAEQUAZCSGEHQ6SEN2JT3RJM4	snapshot	533156292412	0
HORBUDRCMIJYOV7POWG5MDWOPBAKMGIYZEESPJQO4OOBU7O3EB7IHOZELE	snapshot	532203546671	0
LTBU6CVYR42MFDJ7KMEIGVPZQER3T6AOQY7AFYDWKMKRC5POGKY2RWZ4KU	snapshot	531190557958	0
QTIOZHOSHK6WSKASWKSDBLAO7EBHCHRFB673EBJV32LNQ2IM3NZBIWFCOQ	snapshot	412615327551	113737040176
ONLRMNGDYC6PQ2RG5DUQVEMOVJOLWO5BJJ5FSO44GK3LF3WFV3ES5N5UFU	snapshot	524750244499	1000000000
7KU25Z3CTOCF2PSPJAV2DT2AFEJEAX2SCZL4FTK436BKRKIHEPTJKWN3LM	snapshot	407985121773	114654931454
KI4X5Z2W5A6EN3S7EG4IFWBFFPGXYMRFWP5A5BU64FUBJ7CARA3SEKTNRM	snapshot	521169180890	0
46NHGHMDZ7PU3MVUBM7XGYUQNRBE3FARUM3XIS4XTRVUCFOJDG7LGB3ZEQ	snapshot	519214302141	0
NBI5VML47OINW3HGG6OVUMTXRTKTHSKDNO6OJLWJXTO6YH7C5QHXKU7DK4	snapshot	430099323997	88380544868
CO6PWBFAMCIDVDDZD6EDKLE6ACIHOALTW65LYJPFIISHIXWWKZZVZCQ3AA	snapshot	510957806665	5279721041
5DKNPFOWFTKLMNJ3GEQIWMGZ44STMR5EU7UL4UHWA635NNSQTGMREDK7KM	snapshot	492488837857	23000794313
T6WILG5AOBKRYDMNGUEIGXUNH3AI5SS4F4QQNOF6557JUDTFZNEKH752DI	snapshot	511664968343	1932444118
SGWIY4Z7IL7UHAVIIMVPZSOZMQPYFZRD3JDVIFNR4GHRZJTEACVAU6PXTQ	snapshot	512862197165	0
Z5BB6XZS5SGWKGPAMGUEACS2FLCKAM6737PQM4YLHMCPJYJFWNCSEEIXQI	snapshot	209585895546	303109455863
AE3K4SWDR2N2GUXS2ZKD6TYSOLLGEAJF4A4TL6RRQYQUFS4GBSCRU7NDFI	snapshot	510901108621	0
HFDTIXFXMFROHDQXPGGQUSZFQL552YCNNIT4LL7JPO7KSBEWY6HM4QZ24Q	snapshot	508266700060	32444118
NKJNGZCOFQ4UUP2R37ITRCIV74PHOMRZJUIYXSAJUCAFIMPRUGUD2RG3LA	snapshot	38668674625	469347917946
RRZ23GNNKI5CJL2ZCYJBG3PTBEGAFDA6FMVHGCHLSFWKAK2P5SR6MX7TYA	snapshot	504652022353	0
VOIWW3ZUNNMT5N6NTDFKA6PCMGCQC4SRKILN3EVDGY6RNJ2M5JOS2PQWDM	snapshot	479222896470	24399252537
RWV2YEJYY2ERJYBVXFHK2AQG76T4AFQRYK4W3HNHLINH36HA5MM5H5VWIA	snapshot	490898112244	11230526667
3HOIWKNUF4VNYSBBKQE25VW4GEJJUF733RUSVIQN3JZBUK4SG7277NFNMA	snapshot	501081053641	0
L55B74S5UJUVXEK2ZEIKOOUODGI6UQXZZHYRFONFKO2MKI5EQVXMRHWHW4	snapshot	1068116002	500000000000
3QROCAUK5NEHUTKAX4JHVPMUMSVOFJ7UWZCMY6CXZ3V3VVLRKWQGXIRYNE	snapshot	23000000	500000000000
4MUHAWCR4YMLXBPKQWW43KZVGMCJ6BD3FRKFA7WGGQMCOGVX7PBOKZV6LQ	snapshot	0	500000000000
DORKE5VKYMTL2UOO5DNLDY7KXPBT6BINVRXCMDEOJLMGJLWT7QACX6ZFF4	snapshot	5685541	498925309605
DB3KZPAONDAJVBPUBRKBMHU33PU6KQ47232F4BCMYQY7QKBK3FXSB3ZIUM	snapshot	497900957666	0
IHUHW3UILUZHGDAVNCAR5PDXV6EQXJJ6FYEFLOKQKPQWERX3QF3V3LWRC4	snapshot	478511216932	18520000000
53BHUCOPTCJMIHI5MTT7C4LSQZZC2O4WUAD5YURWHB27CN2ECGZI267FPM	snapshot	495072172671	0
5SCKKJTZ5OSMK37PXCTIMSV5KHHUUP7X7JOIS7PP2F7TA45C3ZICILCU6Q	snapshot	494824061878	0
LAE42B7XOUBMI5VVBYEAXPCDSDAGVLFIGSIIYAXZBBSMCLLNVQXITLXXI4	snapshot	485650887531	9019110784
BFVMNNO27ZFJTRGGTAZURXDY2TF3AOXAGYL4TDPJNGFSTM7AO7TVGEXT3Q	snapshot	11550143115	480804284860
IT7NQKFAKCGGSDPGH4W7YNZRXQSZ4WTVOSCOFD5VUT3ZESZJS5CPTVTTPM	snapshot	490705460954	0
HYPNFBY2GH7RPNUB37BVAD4BXYLJMPDGGHVFZBYQZ73EMN3KIQ3CRBHQQA	snapshot	489844292934	0
MOKIBYDFTZ4EWEZMXJAAHQOW34KZUUXKNQOZ7WH3SWOZDBLSIG5TJDUD24	snapshot	489791571147	0
5KERTXABZDXJJHJENE6EBYIPK7FVVVTW63MTEGGFTZYJOG7QPSPJMFTJCI	snapshot	4590700036	484430683368
KXSV5PN4NZUTRUUBFU5ELDNCO2O6VJ2XQ3QCA6DNDPXMCRT7OQAB5S2LBU	snapshot	49356915	488499750000
XUEWD5EXY7NAVEJAXXOYSHHTVLKT6I74IE526UIPJOYDO37HRDWFF5TEFI	snapshot	461839991342	25674133879
JBELWJBI5CAUPPJLWLYUNXVITF3E73HUDLHTD26V6OI63Q5TS3XDZZBXPM	snapshot	51056126	487272076976
HVBH2KDKB44BC6GQVXCB3Y42NA2DC6UMZU7T4XU7RP7VOX5LIICUWASNQU	snapshot	484623063415	0
7S46CITMOAMB5HDA5QPC7F2WEPBKOZGEO6WDAKEHEW54W5X7LW3X4D3UAM	snapshot	483977518897	0
ZTNVRWI5TEJVIXVCRSBHKEIKFXJI3F4HWGDL5NUDC7W2EJ4UJ2NCVZCDGY	snapshot	478086173161	0
BTQABPNA3YMRQOCMDF2MDGTNNR4N76EBTYYBOAHS43SRPL7NN3JDOWOMDY	snapshot	1193792311	475939130182
M7MTSACO3TXTP3CI363LAZYQSYWXREA7552KBXHUU24QL5CYMMKZY4BBEY	snapshot	475558521911	0
DZF4OILHIW2EEN5UDDNKYGPX2IJEBH45IWYGFCCVF3ZZYIVA43J42SX6HM	snapshot	475264984146	0
6D7KNVZAJXA525B7M6OIGPKQRV5V3TJANKJDPCGJM5CCTFRPIU6EOVNDGM	snapshot	475254643733	0
FPPHCENRYLSJROMO52QK5E75S36HL5JJMZGIUNLZVFP4MYNGWHXL3VFJAQ	snapshot	475143964629	0
VYWTFA4YVEHUROAFF7TZWPWUTD62M2423L7AKL3BLOOBYXWGHA65G4WOVU	snapshot	473028844071	1025000000
YG7DPZZOFYYCMFCX4Y2OCQJSEK6UV2WOHIU34TESECYURC6ZYQAT2IEHCM	snapshot	1487101226	471562929608
5EXKJJLGSDKD7R5CCAXYIJN74MHOPKRJCCKUNVIUL5PGLIZ3GOL2B7TV7M	snapshot	472857061940	0
SRSZXPBPE2FINRYJQMTU3HXGLQPBRC2F5LRCXV75O2D46Q6GABRZPTBGZU	snapshot	471692832112	0
NCNMEIWAWTRHNT56PVPVQAAHF3CPLMOR57NVRR73R6QULF277TGFFJYS2Q	snapshot	451406580160	16261985434
RTIIL7JVXD2ZMCT24VR6SHLZF5DRCAO5MBHKLHL2HEPYIXCKLU7LQVPIPI	snapshot	466933588398	0
FV2XF4HKTJJGLSPZB56NA32VCS34O2BSCSJWQ46UKEGO7TYF7MVXJF6BTU	snapshot	459180911484	0
WCI7SADQO4KPUBJQL7Y6AKUGBKQ6MTAR24IGOZCDGJNG777ZUCFSWEEL2A	snapshot	457325364834	0
QSWRZ7DGYSFA4I7RBYZ7DS2OB7Q3ERCI5Q5VNHA3HM3Z3ZVSBD4KXKMCUE	snapshot	457061227204	0
KFYP6UQCUPWIT6SMAWSGO4O3L5SZ4YD3CM5SZZSQMSK4OP7OOJ2BGSB5PQ	snapshot	23410154450	432957411769
KNGVCCTBUXE2DWVZ3DV5CJ254I7A7V45A2ELSHHY7ZNQWFQL7VVNT77AAM	snapshot	452113632956	0
KNWATWHFA3DPOYYLTQRSA22CVMGTX2TWRSXDXGHROUN2WDZOBKCS6KSJCU	snapshot	450690813025	0
4WR2YUCSV535AP6IQN5SI354PHJPNWGIKMZS2Q4CVOJW3HK46CU2F6M5GE	snapshot	442836569441	6303333333
4LCYPXBMBXH6R65LVYLMLXZQASEIEWLR5RURAO2EFXFK57GGH3Q4T53NT4	snapshot	447969662438	0
5PE5LNMRU3WGA74O4NHVKQFLTMVYSBPTAH6VUOMAU5CVPDVQPLOWPZH2FE	snapshot	445532604861	2400000000
RDGX646QTJDIYJNH26446OGYE74IYRPSYXSTEE7R2D4ZRZ5INF6CPZKXWM	snapshot	447472851062	0
WBFLO2RNV7BGO3WJFCU3BEUH56KC4WOUHKEYQBXVBQIFSPKNSPYZBVETPI	snapshot	432129261410	14884947270
SF5RQRJVFW4WUH2RZ6RQ67STBQUNTE5UJGE7AGKXGXJ56W3JVSLXLUUJRU	snapshot	444983797311	0
N2SISZ7SJVFQHYCZEAACFV5ICX3MDUJXLA3TL5OHYGSQUGKQGDOTXDVRCI	snapshot	444361378310	0
ERCR7ZB3V7AP7QRLBMI3VN7CO2Q77QDVYO3FXBO22JN7NGLQSU6QKGYFSE	snapshot	442431532377	0
SDRJKBSSE3ERHTWEJFY3ARNTDZQMPG3COESGB6KOGKH75JKJMSX25IQNJU	snapshot	427940162473	9759657342
ZTVH7BVOIASULJ3XCXU4ZBAGRZMN5KJ4Y37S4V6XBZAWPUZPGKGCK4PPYM	snapshot	20593915339	416185901731
MVOWBHM34MWRODNCAEQOUFHQOILYGTKB5EJ6O5IDDFPH4Q4MDKI2PLKFEI	snapshot	435690928530	0
DKC6BLKHQ7DOKHTRIBFOSO2OZ3WMNXLHAFZZYNURYWP5C4JOFNFPMZSEQI	snapshot	430970163883	0
U3BD7GOQAYV7ZKITBIXVSR4E6AVPWLA5ZXLBR6KRJCM2OBIDZWFFQFYRUY	snapshot	430867988388	0
O7RPUEU4T2RY3IX6FMPEXMY7UFCGPQZKMGTBAHXLJTFEWWEG7FZH6ACO5I	snapshot	430643962043	0
A43Y3CMPV2IA3SIAP5LFX5QUSSAFNAQEQIXCRKHUD2OQDJNYPUPOL7FIUE	snapshot	430511299789	0
F7SHMJDHQCL64277ISMHFVSM6BRTWBBEKKBX32G4XDJBH3RTFAJQG6QSMU	snapshot	21700735152	407406868191
34W64H4UAPXZQXAKJXB3ZWMJ3GU35ZA2JPCHUXQALXRKOXUMPWROMHWMDQ	snapshot	438571533	419019646653
AE2ZFILIP6I4E753SKVDFQK4AG2RLKFIZRUS5XZUMJAGNKRZFQUU7PYJU4	snapshot	419135733882	0
TGYHID55I2DCH6RKXJVEL3VYBLO7WLIKBNN2FULDE6KEAOBKRUNZVKETNA	snapshot	416723670043	0
WUW4A7DATB7PEFQF63YY3P5E32SZUOK3VLCMKFKQBD54JRDSJPEMRXXDMA	snapshot	411458484124	5132444118
4ZOVHHOZLES32YMPAIJSX2PJDTEWO2YNCE7QQIOYBC25IVSBJLFHCP6EZI	snapshot	415647702774	0
EVAY273WRCOZEO6KZDAFB2JS3VHMEBQWGUUBNCZMR7D766FZPTUOKAXQ6Q	snapshot	414688048246	0
4RY6OG3WUNFUYPAWOWKD3MANLYVPS5TU7O3SS4EJHL7IN6Z5TREVQ3JS6A	snapshot	413676234210	0
HCRIW4NC3PEOBV74EVD2KQDZZPSNF2O53QDQYXD2UYEREO3UK3KWFOQN3Y	snapshot	412670561795	0
EIBGS5CZO3FCY7XGK3GD424HJD7K6VAHHGKIL7EXPYRPX5OFOK52SZGI2A	snapshot	411992800188	44444117
5PAVW4BGR56G7AIHNL3DXC6A3UYI3MGISSIOKQDAPZ2M2OFW422TBDMQ7M	snapshot	411554672119	0
3EIQ44NQ2OTCU76AIOK7K3LB3C365JRQJIDBGHAVVQ2SX4D34SOT626DZA	snapshot	410425485443	0
WLERBET6V7ROENF2GJ5FIYIFZIIDVRK2XD533CNDH3R5WTF74RHBRVVSHU	snapshot	409856493069	0
47GNE4HVPKELPE47GPEUSBJ2F2AJJSLPRA3IEXBU7EWM2JAMEZW7BM5QNI	snapshot	408775750509	0
XNPBZIXKK2MBVXTVOPAAT46P4OHR7SYRZTLDYGYYK254SW5FA4UDU7W5XI	snapshot	405843556576	0
5LSCD4IFQUNAZP4EHLY6B6CHMNX2Z3PYOQCKMSTF2YGKRXDSFUHFSB3PVQ	snapshot	50011999000	355555550000
6XKF2REC5AOIJ2HS2MGDMHOYWSX3YUKAPNSG7QX63UUS3TXILUXOR5LYMU	snapshot	404094235023	0
VRZCXMWR2FNEWEEQH75WPXTXSZ422LXYPWBC4YRJFPMJNOQWMMU27L2ZK4	snapshot	403819580952	0
PEL4LFGLTLQXOXNCPYXITM2MH57FCATTBCAUHQKJGZ7RNH7RKHDAEZBFUQ	snapshot	403508401818	0
T7IQZ7PKCCQWOM6NDKBL5YQOT2GL6NXQ5YJTTE5JXHKDDXXQVYS4DWDMV4	snapshot	403496228901	0
MPWLQ3XV3OE3C24YTF77L3WBAOETPA6NAMFEDRBEYFPMHLVE3TPLADWZUM	snapshot	402854612912	0
LBHGW6M5P4AGIWCSZOPKWRCH5A2OHLIOEM4VMNA3HOJ57HDEFHVVLS2NRA	snapshot	402074627225	0
CSX3GA3RUCWPBKOEMCJVJPKTOJXEV6Z66OHD2EOUNXOX62TTHX32RQJJJM	snapshot	401565239093	0
ZPDGXDMBLA7OPTZXLRZ6DG4WOCG7DAPTJKI45IUUHLYJL7X7SHOE7AO6MU	snapshot	400291096322	0
L3OBT2DHYEH56OY3Y2VXNPX4B4VKTM7FLB5QSTBLHRBW4PZOCNKW4NHMBY	snapshot	5000000	400100000000
7EISH72TGOIOMBHON3G5LE3HIZYORQL5R3KLKPI22YRGLW44JUW4UDNFGA	snapshot	0	400000000000
WSVG4R2HBJ66ZLD7QZ356QTWSISNUCRTARV7YEQFMHE4AHIIQD4FOUEGCI	snapshot	399237320101	0
LGLAQC5R2F6YLL4FPCKGPTYRLDXMUPOJGB2MLVGFSQMCN4JE7ZDOEXIHHM	snapshot	398526632479	100000000
KIFARWIDJQTRYUL5F574NFDEMVEIGTHWLBX6773M3O24RS6V3LHL6O7YKQ	snapshot	147168570576	250703736603
IZVGQOHR2RWMJP7KBJWGUD4AXECEG5Q6YSMXICTXYLWCSAIT722Y6RSLQY	snapshot	396988456745	0
VGNXKF56CVYPQ5N3WJKFXA7QGFPGFIRB26JWPWD5T6Y5VHW322EKUXB33I	snapshot	7476223531	389264175499
NEXTPI2HSC3YYRKKMZ4CODEXVFSNYVPHCSFGOUGTAL2SP56UZZVLF5JXNE	snapshot	394177137384	0
AS5FKTY53RGLWI4RMVSDKUOIRDDTXU7W3JFSEM7KM4TFTV6AT664LLIBVM	snapshot	394017872121	0
2BMINR6HQJOUWRBIX42YJR5CST4ZHJTTWV4EHYQGCHWINZSUEAXKVYW7GY	snapshot	388376625466	2789000000
ZGASECPFXR37ORGIZ6C2ENRPLKJ34XLZB3BIXOYQETI52FPKXPLPU7PVYI	snapshot	3904602003	380029302413
WQVHOBPDL54ESDTRVMTR2477KQ6LVPVFNTUCPIO25BQN64REZ2CZOE64RU	snapshot	382035763635	0
H5T3GSU2UYXWQYCMZNHMK4GMAJDXVYOTFX2QB4IAQNCRQU6OMOSZ2GLSQY	snapshot	181833879263	199770402157
DL7BJSNMEQHHJJHCHGFVIDB77Y2AMGHMFCJKWJQODRX72RP7K5SSTPCX2A	snapshot	378583379905	552444118
X4NMZU4PYAU5W4E5RTCYOFKD6OEEKD5T3BCLFCUNCYM4YESW4IUCC7IQJU	snapshot	378286341744	0
GWARQ5CANHEBHDBIWBQ7YIEGMHJ6VYW57WUETNBMWEBKC3724HMH6IICI4	snapshot	375063640514	0
PNWIVAHT7NN75PHW5GICTNTOURI7UDNBSKL6RWQGGMEHCBGMVE5XVZNV34	snapshot	190005748	373596363637
S3XTQ6UIAIXTUWFBOV2LDL7FNI2MLZM5EFWRL6WLU3INMSFGUD6Z6INR5A	snapshot	372845805835	0
XIZCY3573263C5N5KS7BTZGB2AM2GDMKHGTWXDHS4VB4L77E3V6LAEFRYA	snapshot	371915386560	0
OKZA34IY3WVT3MDVHJ7CCZYRUNMV6FVTYKHUAONCVAGQ6KY32WI2NR6URY	snapshot	370565061047	0
SRMHAM6SWI2KQDORC3WC2A4VFXNXJX6YUCKRAJ7NZHYPBNTRGUYYO4U5LI	snapshot	369356516587	0
GJFKJDL5OFJL5SEF5GCQMZIPDEHAF6MYA2GHYVAC4C3EL22I7GP5MLKQQY	snapshot	368237223937	0
WGAIK7322DTJHDVB3RYYT4CQMQRK3GDQCBTBQ6DMG7SHXN465SSSVP3YCE	snapshot	366344529854	1000000000
D7KLHTTVJTT5MDEYSKSOJDM5K6ORHVF5M57QU2BDUEYR4F6YC6A7SGNCQA	snapshot	362654053075	4214444118
AFVVQA657Z6EYOLWD7KGW7L5YX5CCMPJ27RHAGLQCRHVZI7J4OF6AETCMA	snapshot	366133870072	0
HLHSBCCKHBDWSY25PGGQKYYIL5ZOQMXFFW7JBA3A2FKSA4KARI22O4LOW4	snapshot	183205378340	180180289872
AGTEZRQMACMVQBVLXFTNVY5SSWQ4WBUEV4VJKEYIXRAVFODXCKLY74ZOQE	snapshot	363070506259	0
C6ZRWE27VBBDGVMMTWAFEK5GXMJMCJZVCQ4XWHV7ZEHDZRP3RYVFPYCQ74	snapshot	1302666901	358577952858
DDEMIVZVJVJKEPJAIFFJPHTEDY24TPMFX374NGHSY6DNF6D7JV56IHVOIA	snapshot	358551103734	0
JVQ6GHU6SXD4LSGT2CNOM2VUIUVV2ZZCGNU3Y7CORZU6REJSS6Q6MQKOWA	snapshot	356489244496	0
KM76LLMPQMQMOOAJ22OMXGA7Y4ACRXIX3Y4PRLSBV6JAAKJFEGJQOMDLEI	snapshot	355663666156	0
ZD7BR3TPP4F5BEEBJ3TSVTHUEIPGBAO56NIVGID53PJEV2MO57GLXEBXQE	snapshot	348671366546	4562444118
OG2O26434PPWPKE4EZGSTFZHE6WTUDLRUG5CGBQJFYCIC5JSYFYLHBROBI	snapshot	353027517107	0
U7S2WATVYDB47M3LKT44DTLJCRV7Q536ZUCZ36U526YRAALP3R7O6NTTS4	snapshot	5252890093	346688268731
HH3PFYNLSGNN6WRRTYJ5PQ3LKWUZUJSQAEPRXFH5VQ7NEHZACIEBZHYMKM	snapshot	351641798108	0
2MRBBCVYYP54KIENRFM2TJ7N4ABBVGAANJKPQQBQNNPS3ZXQKFDRL5BEME	snapshot	350630089862	0
RLRZ4R44VLJOM7CW27PUVX7G6HBRZXGARSNWWTVLW4I63JHVAFPJN2TAL4	snapshot	347959340509	0
XZMPNUYRULWDUNFGEYV26YAOKGLPCME7B3JXK3YZPYT3W7IHOQNYPJO77U	snapshot	347652354842	0
GTLMOAHABB2MCVOISAE6GAVQ2X5WST37ZWEXZMTJ73JCVBLJVEF45UEXUA	snapshot	233531909873	112705624500
CLVW2RMMU5ITN3WT465P7TZPOJIENUAAESFXFYYT7GIO4MAI6UOJ7DY43A	snapshot	345951071615	0
DX4GR7HPFOQ62AGYZJG6MXKJZ5KDWVZUXP6HSGGZDQTNWIHGVBF6UOIYJQ	snapshot	345781855940	0
SRFARKN5FMO7BI37VHUMKC7IQO6PLIE7UPJAJ3NBLER5RZZJ5LEHCUWFLI	snapshot	342506443925	0
DT7NZMHDKRK2LMNUUSWVJUIDJARB5BUFDPLG4Y2CMB47GZV34Z7PKZ7HGQ	snapshot	339139700823	0
HCYF2UG6PIAHOXAOXLJBK75WUC6BB7FEHQGCZ7MS4BPFWEWAGBOT2WINA4	snapshot	57297634074	280031410493
GMJIEOW4CPWSFMKNBFJSYLEZDHYL4LYMH6GPLU5BHVEFX6IRGUPDWXFFHY	snapshot	336463998629	0
DBHL5OT7R7ATJK336BLU2QT3DZIU5D333NJT77PVN3KIIUES5SDR3ZAQMQ	snapshot	335507696499	0
5FV2LPP6ULG2LPIYO5IQCPUJBDS55VL7TNXOOMDYLK5PQIHV3DINMXEKKY	snapshot	334581760026	55
OAKI4HSY22GMES5FOE5DRWWYC6BXKRCNCJXHMRQP4UYZPMPSGDI4NTQCRM	snapshot	333708334974	0
5LVOZKG66PI7CGMEEH36U3WE2ZOSR5HMGPQG5HAONAIDPGVGMKUEMHSWRA	snapshot	322113495992	10487093238
SIGQKBZQ3FAKCAXLYP5XIYQRD7HQP6AHLKPMQAAHFF7FKCXT4TQVIFPTTE	snapshot	332123969372	0
R3O4M54JG7NCYSJWGWXIOCVTHYHYG3U2FDW3FSO2FGEZY2OZA4W4RQK26A	snapshot	331841876347	0
EVDRI57TXBDYDPD4I4QG44B7QBPL3VIM7AJTWZK6TWPIMM7OEQNH4JYKEI	snapshot	330331813372	0
I4TINFEOIFLMGNLEDOFSTLJSDVMR7I3BVHA6YXPYBNYIVHEE3LBETBX2HA	snapshot	2878988368	326729626844
PR63YL3RBXRUISYMHR4M2DCQTLJUKHSWYNIXHPFZQZF5V5A4DLUESSZ4IQ	snapshot	327444176551	0
7W3H77FUNNTRQL6B6TLVHAHJKREAQ4K3UN2Y5UF57FXIJIZA7QO4ZL74MQ	snapshot	325787629463	0
TYIYDRRR7G4NPTK4RV3LIYZ2LNDLL4GSC7OW6CFWT2LROOUUJXZUQIIYVM	snapshot	324824613090	0
WZTRAJRL2KWPUUDPMC5BOICGM263DBPPVOIMT6RHRXC6K7JRIOPT26LBR4	snapshot	323458015222	0
OKVX36ELHUWWHTADD4D2H2UNGZNOUYFV446HGAKJNIA5LWE6XIV3QWFJOU	snapshot	322576694403	0
XMLNWIZR3VJZJDYCY6N3SHP6INTOJYX2QSB7PVG6WMTFC4QX7G5X7IQOAU	snapshot	321298103433	0
HGNIXXWTGXBJMGO4JNGZT32FBMI6SIR2DPSPXNQ65I3SNZTTDWEVKTEC3M	snapshot	320339044009	0
GZNODCDLUBVVB7FBTJOAJTYPB5UXATBQ6ZVF4T72Z4L27ZBY5MZ27LBW6E	snapshot	42553500	318040235574
4LWHEI7YLNYUW4BKDW2ITCZGEGTIU6RAC7GGVKWUHFWVR7GKS2MCPWFMK4	snapshot	317479922859	0
SIG5RPHXVFS2QH3KD2KTDDNQSRPILURB5CFWD3L4GXJAXMC2H5F375XNBY	snapshot	316090805688	0
EHE24OUFQ3TA32DXFMDJYFJCLF554DK536IW67VSW6S4QRPA3XN6K7SGTA	snapshot	7500000	315379686707
BQTSVJFJT5KNX272NK27XA5N77C7DLPMUAZML3CDOWKV7AYAGEMYVHKF3Q	snapshot	315364149034	0
NNY64YWSG2L67BUKA4VQ3P3NQSKEPTS7YHNAKMX3ECCUBEFN7BEQVUHDQ4	snapshot	315101445719	0
QKOHLLIQTJZXLYSLGNR5JJZQWRHCUJFX3X5AEWEJFXMWSJTSBSPM5JHLPM	snapshot	6082351959	307989059234
X6RULNCHG76HAHHOIMOVX5VO2VSGHEUEWKAQCJNVCKLDJZ5F5EK57YCDEY	snapshot	312956078529	1000000000
MPT4CD2WW4T2CP643SYY4PCV5WTMLFEAX2BLMBNGOY4PCMI3HBNO4IGTIY	snapshot	313138699177	0
3PC5BZUUZ3V6GUYTIZB34T6Q6TWSUCCAM2Z5ZIO375EQTBVZJQHDRIP3FY	snapshot	311055082029	0
PBB4QJB4FCLUDKW3HNH5NJ3URGWOAL7BBX76KT7LS7VTKK55QMHBF7WRGE	snapshot	306319574058	0
W7PCVJXMZOD3G7IC7EBTVXTMB5YUU32AGTAZRLXCYBGFZG3572T5ZCGPKA	snapshot	305117476009	5181
3TF5PYACJWLVVQMQVTHF4KMDFJGLOYBMMCHGOLTOUMKLV54QOURDP4CRBE	snapshot	1000000000	300000000000
ZUBRCZ6LGZUAM2FS6NIDV2NMR3YCKWDTE472ERU5HFQ5LPRTD2MSLA6PRI	snapshot	300873142707	0
TRUVOI2P74N2Z57PDC6H662QFL5DG755HCCEHIU62HCNB3JQLUGAODLMKQ	snapshot	179786300	300000000000
3BUNCPN2IIFZ4GJPIGAXLFREIYUX3LDMZKTPRYFJM6AMQMVG2LEIYG5EB4	snapshot	0	300000000000
SXIP6ZC6SK3X7F3LQONEVUFVU3FLVVXW7NLI6KK5SANFTMALTSDT2OZ35M	snapshot	299805643482	0
PUYNYRDJ5BB66F3LB4QGUAMUD7K74YL2ELJOI2PTHRW67F54GRPKLB6RMM	snapshot	299121621248	0
SO3IMKO3O3ISWKXLITY46SXOFWFIKNUDVR5X2B7Y3FOVXYA6VW5EW3RIEM	snapshot	298014790591	0
ITHWPYAMDJR62UOPFHDQUQACFTPXF7APAO5TBVKZY63HSNCDSPIQFOH4ZE	snapshot	295140671539	0
Q2K5NJOD2LRNMN62XKWI3Q67XXNGIKJSTO4EK5TYSSNZP525U4JKQ7TVLU	snapshot	295039531252	0
O2UUF6A5RDGEFVBWZBEUPWOJ22SXDCF2XKEBSNFV3KAVIDAKRUGZZLCGAI	snapshot	294935512549	0
5LJKBYK5YY4ZAOXNJPSJWGE5SELJIM5OI5YQP4TWBWMPXMNA5VLGMSD4JE	snapshot	294709330069	0
AMPROE4K7QYUY4AEQTIKL5LIECSJXB7VP7CI6JCBWK6Y5CQ37K72ZVCG6U	snapshot	294330256918	32444118
U5Q3CVZKVE7YCNTVR4DVNARCSLBWFTCINBPKZR6Z2VNHSWUGSRTPWJQVK4	snapshot	293686982911	32444117
